sex,age,educ,income,married,race
0,66,13,12700,0,1
0,21,8,11600,0,2
1,68,9,23600,1,1
1,47,2,17600,1,4
1,71,7,3200,1,1
1,55,8,2000,1,2
0,18,9,1430,0,1
0,56,1,18000,1,1
0,60,6,36500,0,1
0,61,12,52600,1,1
0,65,3,11200,0,2
1,76,12,8900,1,1
1,36,11,0,1,1
0,31,9,12000,1,2
1,45,13,0,1,1
0,32,11,26000,0,4
0,23,10,10000,0,1
0,58,9,20000,1,3
1,41,10,0,1,2
1,34,13,20000,0,4
0,28,8,8000,1,2
0,80,9,13500,0,1
0,35,13,61100,1,4
1,34,11,14000,0,1
1,58,3,0,1,1
0,30,9,50000,1,1
0,19,5,0,0,1
1,18,10,5100,0,1
1,47,3,14000,1,2
1,50,9,50000,1,4
1,58,13,92000,0,1
1,50,12,72100,0,1
1,52,9,8000,1,1
1,51,3,13000,1,2
1,60,3,15600,1,2
0,31,9,5000,0,3
1,50,11,24600,1,1
0,38,12,57000,0,3
0,51,1,13200,1,4
1,29,14,0,1,1
0,42,10,23300,0,2
1,56,14,0,1,1
1,60,11,0,1,1
1,29,12,38300,1,1
1,24,9,24000,1,2
0,28,13,60000,1,4
0,36,13,55020,1,1
1,38,13,32060,0,1
0,53,12,0,0,1
1,43,12,31000,0,1
1,23,11,23000,0,1
1,49,13,0,1,1
1,34,14,80000,0,1
1,23,8,0,0,3
1,27,9,19000,0,1
1,33,13,43900,1,3
1,41,9,0,1,1
0,35,13,130000,1,1
0,29,13,14400,0,3
1,25,5,1600,1,2
1,28,12,20150,1,4
0,47,11,35600,0,1
0,29,2,28900,1,2
1,51,4,5000,1,4
0,19,9,11000,0,1
0,32,2,16700,0,1
1,41,10,92000,1,1
0,46,9,50000,0,2
1,45,12,68720,0,1
0,20,8,27000,0,2
0,47,13,62350,0,3
0,42,8,4900,0,2
1,34,9,22000,1,2
1,72,1,0,0,2
0,37,11,55500,0,1
1,18,11,12100,1,1
1,46,13,60000,0,1
1,56,11,23300,0,2
1,31,10,1200,1,1
1,31,3,7800,1,2
1,28,15,60000,1,1
1,66,11,23000,0,1
1,37,9,10400,0,1
0,39,9,79000,1,3
0,27,11,10000,0,1
0,21,11,6000,0,1
0,42,13,5600,0,4
1,45,15,15300,1,4
1,34,13,30000,1,3
1,75,14,-300,0,1
1,27,1,510,0,2
0,29,13,6200,0,4
1,38,11,15400,1,3
0,24,11,30000,0,2
1,30,14,18900,1,1
0,28,1,0,0,2
0,36,4,12000,1,4
1,71,3,5200,1,2
1,61,7,3200,1,4
0,46,15,86030,1,1
0,39,9,0,1,1
0,76,4,14800,0,1
1,61,9,13100,1,1
1,81,13,16050,0,1
0,34,4,7000,0,2
0,20,9,3500,0,1
0,28,11,45100,1,4
1,50,9,14600,0,4
0,33,5,33000,1,2
0,31,10,18000,0,2
1,23,10,2000,1,2
0,37,11,39800,1,1
0,55,13,217000,1,1
0,41,12,60000,1,1
0,23,9,4000,1,1
0,30,9,16000,0,1
1,23,7,710,0,3
0,19,8,0,0,1
0,37,12,50000,1,1
1,23,11,44000,0,1
1,25,9,13000,0,2
1,31,4,7000,1,3
0,64,9,1100,1,4
1,49,4,0,1,2
1,78,9,9000,0,2
0,33,3,10000,0,2
0,26,13,47000,0,1
1,28,9,41000,0,1
0,62,15,1e+05,1,1
0,33,9,14000,0,2
1,56,13,3800,1,1
1,20,10,2000,0,1
1,48,3,49600,1,2
1,39,9,16000,1,2
0,55,9,38100,1,1
0,31,4,13000,0,2
1,42,1,8640,0,2
1,38,10,55030,1,1
0,63,16,33100,0,1
1,22,13,19420,0,1
1,27,11,10000,1,1
1,82,12,8000,1,1
0,28,10,30000,0,1
1,47,7,8300,0,3
1,62,5,30500,1,1
1,30,11,31000,1,1
0,18,7,450,0,2
0,24,9,290,0,2
1,41,3,0,1,2
1,63,11,20200,0,1
0,47,13,0,0,3
0,35,9,0,0,2
0,39,13,70030,1,1
0,22,13,10000,0,4
0,58,13,20000,0,4
0,30,6,1000,0,1
0,63,15,462000,1,1
0,33,13,44000,0,1
0,52,13,72000,1,1
0,36,3,22000,1,2
1,42,13,4210,1,4
1,34,13,36000,1,1
0,43,11,32000,1,3
1,53,9,15000,1,2
0,29,13,25000,0,4
0,88,13,0,0,1
0,31,13,43650,1,1
1,41,1,8400,1,2
1,37,12,0,1,1
1,37,11,18740,1,4
0,71,4,14000,1,1
1,42,9,12000,0,2
0,64,12,51800,1,1
0,42,11,18300,0,1
0,36,9,40000,1,3
0,35,13,74000,1,1
0,40,10,20000,0,1
1,53,13,140400,1,1
1,41,11,20000,1,1
0,67,9,23900,0,3
0,39,1,20000,1,2
1,34,9,26000,0,3
1,68,13,24000,0,4
0,21,9,15000,0,2
1,40,13,8000,1,2
0,23,10,15000,0,3
0,18,4,11500,0,2
0,21,9,21000,0,2
1,19,4,11000,0,2
1,22,11,58000,0,4
1,37,13,80000,1,1
0,65,12,39000,1,1
1,54,10,64000,0,4
1,55,4,10800,0,2
1,49,12,59700,0,1
0,26,8,9000,1,2
0,45,9,100,0,2
1,39,11,46000,1,2
1,21,4,0,0,2
1,20,3,0,0,2
0,50,9,40700,1,1
1,51,6,18900,1,1
0,59,12,0,1,1
0,42,1,11500,1,2
0,60,11,12500,1,1
1,35,8,0,0,3
1,49,13,0,1,1
0,77,13,153200,1,1
1,18,9,5000,0,1
1,74,1,9000,1,4
0,59,15,325000,1,1
1,43,11,33060,0,1
1,18,8,0,0,2
1,37,10,26000,1,1
0,33,13,23000,0,3
1,42,14,3050,1,1
1,80,1,6460,0,4
1,21,9,0,0,4
1,38,9,9646,1,1
0,42,10,34000,0,1
1,44,3,8450,0,3
0,38,10,48000,1,4
1,64,5,10500,0,1
1,36,11,26500,0,2
1,26,11,30000,0,2
0,45,12,80000,1,1
1,53,1,0,1,2
1,37,11,0,1,4
1,47,12,48360,0,1
0,41,9,72000,1,2
1,30,5,0,1,2
1,80,1,5000,1,2
0,32,11,0,1,2
1,44,12,9610,1,1
1,47,13,61000,0,1
1,54,9,0,1,4
1,45,11,12000,1,1
1,28,11,0,0,1
1,23,13,32000,0,4
0,83,5,10700,1,1
0,55,13,95200,1,1
0,37,14,208000,1,1
1,23,11,2300,1,2
0,58,9,30000,1,4
0,22,8,4800,0,2
0,57,14,2400,1,1
1,40,14,0,1,1
0,56,9,40000,1,1
1,27,13,40004,0,1
0,19,9,0,0,4
0,30,13,63000,0,1
1,51,10,8100,0,3
1,24,13,12500,0,1
1,48,5,28900,1,2
1,38,12,0,1,2
0,25,11,12000,0,1
0,89,4,4800,0,1
0,73,1,9500,1,2
0,56,11,15600,1,3
1,42,6,0,1,1
1,80,9,16100,0,1
1,21,3,42000,1,2
0,48,13,12770,0,1
1,35,11,58000,0,1
0,58,1,10300,0,1
1,25,12,26000,0,1
1,77,9,11500,0,1
0,39,10,-2000,1,4
1,22,11,8000,0,2
0,65,13,0,1,1
0,72,13,78000,1,1
1,47,3,12200,1,1
1,83,6,78200,0,1
0,58,9,48000,1,2
0,53,15,6000,1,1
1,59,13,13000,1,4
1,19,10,1000,0,3
0,20,10,0,0,1
1,44,9,8000,1,2
0,39,10,68000,0,1
0,60,9,325000,0,1
1,34,13,0,1,1
1,29,4,14000,1,2
1,64,15,271000,0,1
0,56,8,40000,1,3
1,79,11,14400,0,1
0,47,11,42000,0,1
1,25,9,35000,0,1
0,33,10,12000,0,3
0,21,6,7000,1,2
0,81,11,23500,1,1
0,19,10,12000,0,1
1,27,10,26500,0,3
1,59,12,52000,1,1
1,25,2,0,1,2
0,32,1,27000,1,2
0,67,13,38510,1,1
0,29,9,30000,0,1
1,44,11,3500,1,1
1,35,11,0,1,2
1,32,11,16600,1,1
1,28,13,31000,1,1
0,34,9,19600,0,1
0,38,13,57200,0,4
1,75,9,13400,0,1
1,21,11,27000,1,4
1,54,15,251000,1,1
0,45,12,60100,1,1
0,23,6,25010,1,2
1,24,11,8900,0,4
0,24,10,5010,0,1
1,71,11,23600,1,1
1,55,13,53000,0,1
1,53,13,81000,1,1
0,59,11,30000,1,1
0,30,13,65500,0,1
1,19,11,10000,0,1
0,67,11,34000,1,1
0,18,8,0,0,2
0,79,9,28100,1,1
0,34,13,325000,1,1
0,50,7,179000,0,1
1,41,13,106000,0,1
0,40,9,40000,1,1
0,27,12,40000,1,2
0,32,5,2700,1,3
1,38,7,23100,1,4
1,51,11,48000,0,1
0,41,4,27000,1,2
1,53,11,27000,0,1
1,46,9,50,1,4
1,43,9,40000,0,3
0,47,3,16100,0,2
0,58,15,80000,1,1
0,33,5,20000,1,2
0,50,11,35200,0,1
0,45,11,13900,1,4
0,27,13,125000,1,1
1,48,11,150000,1,1
1,46,3,4000,1,2
0,24,10,43000,0,1
0,46,13,0,1,1
1,66,8,0,1,4
0,20,9,15000,0,2
0,52,13,38300,1,1
0,72,11,10150,0,1
1,76,7,13300,0,1
1,67,2,6900,0,2
0,32,8,23000,0,3
0,43,11,35000,1,2
0,19,9,1000,0,2
0,40,8,0,1,2
1,36,11,26200,1,3
1,57,11,52000,0,1
1,70,4,2900,1,2
1,82,9,10900,1,1
1,21,11,4700,0,1
1,41,11,36900,1,1
0,46,9,52000,1,2
0,39,10,29400,1,1
1,53,9,3600,0,1
0,29,13,70150,1,4
1,29,13,30010,0,1
1,38,15,325000,0,1
1,62,6,7200,1,4
1,21,9,8800,0,1
1,40,9,0,1,2
1,28,13,21000,1,2
0,25,13,48000,0,1
1,57,14,37400,0,1
1,69,13,15200,0,1
1,48,1,22000,1,2
0,35,2,12000,0,2
1,19,12,23800,0,2
0,74,3,13500,1,2
1,36,13,41720,0,1
0,44,8,31000,1,2
1,30,8,0,1,2
1,55,14,82000,1,1
0,59,10,68000,0,2
1,55,13,27350,1,1
1,60,6,10800,0,1
0,45,9,46000,1,2
1,74,11,8700,1,1
1,68,6,4800,1,1
0,23,13,400,0,1
0,19,9,16100,0,1
1,31,4,0,1,2
0,42,9,48000,1,2
0,57,11,10000,1,1
0,27,7,8300,0,2
0,71,1,0,0,2
1,43,15,120600,1,2
1,25,9,0,1,2
0,48,11,70150,1,1
0,60,14,70000,1,1
1,21,9,9000,0,3
0,39,9,7200,1,2
0,19,11,5900,0,2
0,25,13,40000,1,1
0,37,7,33700,1,2
1,40,8,5000,1,1
1,40,1,9300,0,2
1,72,9,26600,0,1
0,53,11,56000,0,1
1,48,11,8400,0,1
1,42,15,130000,1,1
1,32,9,19000,1,4
0,26,12,32000,1,3
1,31,10,8000,1,1
1,33,9,960,1,4
1,76,9,16800,1,1
1,40,3,1100,1,2
1,37,9,3000,1,1
1,48,13,45000,0,4
1,22,11,20800,0,2
0,55,13,3600,1,4
1,43,11,28000,1,4
1,19,11,600,0,4
0,30,6,40000,1,2
0,47,9,18000,1,1
0,32,11,68000,0,1
0,20,9,10000,0,1
0,66,9,13110,1,4
0,42,9,46000,1,1
1,62,13,86200,1,4
1,56,11,60000,1,4
0,23,13,15000,0,1
0,76,9,10100,0,2
1,23,6,0,1,2
0,49,10,70000,1,2
1,74,1,2400,1,4
0,25,9,17000,0,2
1,23,12,3900,0,1
0,71,8,10600,1,2
0,39,11,34900,1,4
0,47,13,0,0,3
1,57,16,13600,1,1
0,63,11,1700,1,1
1,83,10,13400,1,1
1,44,13,0,1,4
1,76,9,33600,0,1
1,76,9,12900,1,1
1,65,10,18600,1,1
0,38,9,45500,1,1
1,46,9,10800,1,4
0,36,14,20000,1,4
1,33,9,0,0,2
1,38,12,31800,0,1
1,67,2,6200,1,2
0,37,16,49980,0,1
0,54,14,56500,1,1
1,38,12,58000,0,3
1,41,11,0,1,1
0,27,10,16800,0,4
1,79,13,16600,0,1
1,77,1,7200,1,1
0,21,9,12300,0,1
1,56,8,0,1,4
0,26,13,43000,0,1
1,46,1,17000,0,2
1,33,7,10800,1,2
0,35,9,33000,1,1
1,50,15,1000,1,1
0,44,9,20700,1,3
0,72,11,19000,1,1
0,26,13,32000,0,1
0,59,12,97000,1,2
1,58,5,0,1,2
0,84,12,33500,1,1
0,37,12,55000,1,1
1,43,1,8000,1,2
0,53,15,118780,1,1
0,58,13,269000,1,1
0,24,9,27200,0,2
1,43,11,40540,0,1
0,59,12,25700,1,1
0,58,8,0,0,1
1,19,9,0,0,2
0,38,9,63000,1,1
0,62,14,137000,1,1
1,50,1,0,1,2
1,33,10,8000,1,1
0,54,9,52000,1,1
1,52,16,0,1,1
1,51,13,90000,1,4
1,35,12,5000,1,2
1,45,4,4400,1,4
1,68,9,0,0,4
0,25,6,24000,1,2
1,30,3,18200,0,2
0,30,9,14000,0,2
1,51,16,0,1,2
0,47,14,1e+05,1,1
0,64,1,22500,1,4
0,52,11,18250,1,1
1,56,1,700,0,4
1,42,10,700,1,1
1,25,11,20000,1,3
0,44,9,44130,0,1
0,38,9,70000,1,1
1,78,13,376000,0,1
1,57,9,0,1,1
1,45,3,10000,1,1
1,28,5,10000,0,1
0,23,9,14000,0,1
0,30,11,30000,0,2
1,32,9,25400,0,1
0,35,13,52000,1,1
1,40,3,10000,1,2
0,82,7,40400,1,3
1,43,13,0,0,4
0,37,1,280,1,2
0,35,11,150000,1,1
1,27,13,1500,1,1
1,32,15,46800,1,1
1,53,13,64000,1,1
1,36,8,7860,1,2
0,25,9,31200,0,2
0,37,13,30000,1,4
0,71,11,85200,1,4
1,25,10,9000,0,1
0,33,9,50000,0,2
0,25,6,0,0,2
0,55,13,128000,1,4
0,36,11,72000,1,1
1,23,4,9000,1,2
0,38,11,130000,1,1
1,79,9,15700,0,1
0,46,11,60000,1,1
0,30,13,50000,1,1
1,43,9,34000,0,1
1,53,10,35200,0,1
1,40,11,37000,0,2
1,36,12,80000,1,1
1,37,14,12000,1,1
1,33,5,0,1,2
0,44,15,53000,0,2
0,61,9,18570,1,1
1,77,1,8700,0,2
0,23,3,12000,0,2
1,23,12,0,0,1
0,41,11,63000,1,2
1,49,9,8000,1,2
1,20,11,3200,0,1
1,81,5,11000,0,1
1,47,14,49000,0,1
1,43,14,78400,0,1
0,71,13,8200,1,4
1,28,11,25000,1,4
1,79,9,40900,1,1
0,41,9,16600,0,1
0,65,2,11100,1,2
1,54,13,33000,1,1
1,77,13,27500,1,1
0,44,6,3220,0,1
0,35,13,0,0,4
1,22,2,500,1,2
0,26,11,29800,0,1
0,24,6,17200,1,2
1,62,12,0,1,1
0,64,5,17500,1,3
1,73,14,23600,0,1
1,39,10,0,1,1
1,80,13,41500,1,1
0,73,13,8530,1,1
0,38,9,40000,1,1
0,23,9,25000,0,2
1,87,11,14600,0,1
1,59,9,9400,1,2
0,45,15,102000,1,2
0,26,9,38000,1,2
1,81,11,0,1,1
1,53,11,71300,0,1
1,49,14,31230,0,1
0,45,13,44900,1,1
0,41,11,0,1,2
0,19,9,0,0,1
0,34,13,31000,0,1
0,28,4,21610,1,2
1,39,13,0,1,1
0,32,5,41600,1,1
1,34,9,0,1,1
0,54,13,104000,1,1
1,79,9,21200,1,2
0,83,9,18200,1,1
1,43,10,4000,1,4
0,29,13,64500,0,1
0,45,6,0,1,1
0,64,9,18590,1,1
1,83,9,10800,0,1
0,70,13,61000,0,1
0,64,12,10000,1,1
0,36,11,25000,1,1
0,47,4,16640,1,4
0,76,9,7200,1,4
1,80,13,4900,1,1
1,46,4,0,1,4
1,30,12,6000,0,1
1,20,11,2900,0,1
0,39,10,23000,1,2
0,35,11,27000,1,1
1,30,14,18000,1,4
0,27,12,12000,0,3
0,52,10,40000,1,1
0,52,14,12000,1,1
1,18,8,12100,0,1
1,51,11,16140,1,1
1,18,10,17300,0,4
0,48,13,45900,1,2
1,65,10,34900,0,1
0,58,4,27000,1,2
0,31,10,25000,0,2
1,66,11,24000,0,3
1,64,12,0,1,1
1,40,12,15300,1,1
0,45,9,57000,1,1
0,70,2,7200,1,2
0,18,8,0,0,1
0,50,9,19900,0,2
0,53,11,45000,1,1
0,57,14,125000,1,1
0,25,8,14000,0,2
1,71,10,18800,1,1
1,34,1,53200,0,2
1,59,12,28900,1,1
0,42,13,70600,1,4
1,36,11,27600,0,2
1,36,9,24000,1,2
0,44,3,15500,1,2
0,36,13,40200,1,1
1,47,12,4600,1,1
1,58,12,14700,0,1
0,22,11,28000,0,4
1,30,9,0,1,4
0,26,9,27000,1,4
0,46,2,6600,0,2
0,23,3,8000,0,2
1,50,14,187000,0,1
0,58,9,45000,1,1
0,48,1,7400,1,4
0,46,12,10200,0,1
0,32,6,6000,0,1
1,78,14,36100,1,1
1,19,9,3000,0,4
0,85,11,59090,1,1
0,60,13,28000,1,4
1,27,9,10000,0,2
1,18,11,0,0,4
1,59,9,0,1,2
1,22,13,18000,0,4
1,31,9,2000,0,1
1,77,11,10000,0,4
1,35,9,15000,1,2
0,39,13,0,1,4
1,43,13,13900,0,1
1,73,3,9600,0,2
0,42,13,70000,1,4
0,62,9,26000,1,1
1,27,11,0,1,1
1,19,10,21700,0,2
0,32,9,32200,1,2
0,66,11,12620,1,2
1,30,11,13000,0,1
1,54,7,0,1,2
1,30,1,6000,1,2
1,65,9,11700,0,4
0,53,13,97300,1,4
1,49,2,18900,1,2
0,30,9,36300,1,2
0,22,10,16000,0,2
0,49,11,17430,0,4
0,50,13,48000,1,1
0,34,9,40000,1,1
0,53,13,62800,0,1
1,33,10,24500,1,1
0,54,11,14600,1,1
1,76,13,6000,1,1
0,67,12,79000,1,1
0,27,8,11500,1,1
1,45,9,39000,1,1
1,62,9,1700,1,1
0,54,8,14200,1,4
1,37,9,4600,0,3
1,55,10,0,1,4
0,46,1,17500,1,2
0,36,11,87470,0,1
0,52,11,50200,1,1
1,41,11,20000,1,1
0,27,9,2500,0,2
1,42,12,36000,0,3
1,77,9,23800,0,1
1,34,9,12000,1,2
0,79,11,58000,1,1
1,64,9,3600,1,1
1,71,9,28370,0,4
0,48,12,123000,1,2
1,36,9,29000,1,1
0,45,11,60020,0,1
0,19,10,3200,0,1
0,33,1,0,0,3
1,48,12,7000,1,2
0,52,9,17500,1,1
1,49,9,25000,0,1
0,45,14,325000,1,1
0,37,12,42000,0,1
1,26,9,0,1,2
0,47,13,326400,1,1
0,45,13,53000,0,1
1,34,5,0,1,2
0,31,5,16700,0,2
0,45,9,60000,1,1
0,29,7,33000,0,1
0,60,9,6000,1,1
0,28,9,35700,1,2
1,41,12,62090,1,1
1,22,13,15000,0,1
1,32,11,41200,0,1
0,44,14,1200,1,1
1,35,9,2500,0,1
0,35,7,5900,0,1
0,39,6,36000,1,1
1,63,1,9600,0,2
1,60,9,10000,1,1
0,87,10,18500,1,1
0,19,9,1000,0,2
1,80,7,3200,1,1
0,32,6,25900,0,2
0,42,9,1500,1,1
1,20,8,1600,0,2
1,47,3,0,1,2
0,36,8,13100,0,2
0,35,1,1200,1,2
1,61,14,47700,1,1
0,34,14,85000,1,1
1,44,9,8000,0,2
1,44,13,80000,1,1
1,53,9,24000,1,1
0,41,13,123000,1,1
1,53,9,11900,1,2
0,24,13,0,0,4
1,25,14,52000,0,4
0,37,1,6200,0,2
1,27,9,31000,0,2
1,38,11,0,1,1
0,40,8,76000,0,1
1,63,3,0,1,2
0,24,12,12500,0,2
0,82,3,9810,1,2
0,27,14,54220,1,4
0,39,13,40000,1,4
1,56,9,12000,0,1
0,49,13,92300,1,1
1,50,10,2700,1,1
0,41,11,37500,0,1
0,36,11,19820,1,2
1,64,11,5100,1,1
0,51,10,30000,1,1
0,82,2,9900,1,1
0,28,11,13000,0,1
0,40,9,28000,0,1
1,31,12,33000,0,2
0,69,9,24000,0,1
1,60,8,12000,1,4
0,19,9,1100,0,2
0,31,9,90000,0,1
0,69,16,140000,1,1
1,49,9,13500,1,1
1,83,9,7400,1,1
0,70,14,0,1,1
1,21,9,0,1,1
1,78,10,19400,0,1
1,47,13,0,1,1
1,50,11,41100,0,1
1,85,6,9600,0,1
0,42,11,55000,0,2
1,28,8,0,1,1
0,69,11,6200,1,2
1,77,4,6700,1,1
1,35,12,63020,0,1
1,51,13,0,1,2
0,42,11,72000,0,1
1,60,8,12000,1,4
1,50,12,31900,1,1
0,26,9,4400,0,4
0,44,13,25000,0,1
0,31,3,18000,1,2
1,59,13,26600,1,4
0,73,16,12000,1,1
0,28,3,28000,1,2
1,85,11,10600,1,1
0,21,9,17400,1,1
0,23,11,16000,0,2
0,75,1,120200,1,1
0,63,9,50000,1,3
0,42,15,55100,1,1
0,64,11,15600,0,1
0,25,14,0,1,1
0,65,6,10000,0,1
1,42,9,22000,1,2
0,64,9,35000,0,1
0,50,6,26000,1,1
0,18,7,530,0,2
1,64,7,7500,0,2
0,21,9,32000,1,2
1,77,11,145500,0,1
0,28,8,11500,0,2
0,78,13,24700,1,1
1,43,1,16000,1,2
0,35,11,85000,1,1
1,50,13,27300,0,1
0,38,9,45500,1,1
0,31,15,35000,1,4
1,37,13,40000,1,2
0,52,13,96600,1,1
0,65,10,27900,1,1
0,22,3,10100,1,2
0,29,13,24000,0,1
1,18,6,0,0,4
0,40,12,6500,1,1
0,61,9,14700,0,1
1,39,14,38600,1,1
0,73,5,6990,0,1
1,87,11,3400,0,1
1,45,10,80200,1,4
1,34,13,4300,1,1
1,68,11,12200,0,1
0,32,1,14500,1,2
0,47,13,55000,1,1
1,52,9,138500,1,1
0,43,9,74000,1,1
0,36,13,99000,1,1
0,53,9,1800,1,1
0,43,15,91000,1,1
0,26,9,7000,0,2
0,30,13,43400,1,1
0,61,13,22010,1,1
1,42,11,0,1,1
1,34,7,690,0,1
1,44,8,24600,0,2
1,36,13,30000,0,1
0,47,12,40000,0,1
0,42,13,39000,1,4
1,72,9,10900,0,1
1,48,14,67000,0,2
1,84,13,48200,0,1
1,37,10,13400,0,1
1,61,5,0,0,2
0,54,13,130000,1,2
1,27,10,6100,0,2
1,33,9,6400,1,2
1,71,9,12000,0,1
1,45,9,0,1,3
1,20,8,0,1,2
0,23,11,0,0,4
1,54,4,5000,1,4
0,47,14,42040,1,1
1,72,10,91000,1,1
1,33,9,25000,0,2
0,18,7,4000,0,2
0,38,16,97000,0,1
0,26,11,24000,0,4
1,58,10,10000,1,1
0,35,9,23000,1,4
1,37,11,28600,1,3
0,65,13,52000,1,4
1,26,11,31000,1,1
0,42,11,98000,1,1
1,70,1,11900,0,2
0,31,13,33400,1,1
0,47,13,70000,0,1
1,58,9,23000,1,1
1,36,16,45000,1,4
1,63,3,0,0,4
0,68,15,15000,0,1
1,49,15,90000,1,3
1,28,8,33000,0,3
1,44,9,15000,1,1
1,44,7,7900,0,1
1,77,10,8900,0,1
1,38,9,0,0,1
1,39,11,28000,1,1
0,27,11,28000,0,1
1,22,11,22400,0,1
0,71,9,22600,1,1
0,60,14,51020,0,1
0,67,13,149300,1,1
0,21,8,0,1,3
0,20,11,30000,0,1
0,23,9,8000,1,3
0,19,9,0,0,4
1,29,12,7000,1,1
0,27,11,5000,0,4
0,19,9,14000,0,1
0,83,4,35000,0,1
1,37,11,0,1,2
1,20,8,7500,1,4
1,77,6,4800,1,1
0,27,3,40000,0,2
0,39,9,25000,0,1
0,58,12,35100,0,1
1,34,11,4500,0,1
0,46,5,20000,0,2
1,31,11,23000,1,1
1,61,2,0,1,2
1,52,6,24200,1,4
0,28,9,10000,0,1
0,54,11,26000,1,1
1,36,11,35000,1,1
1,39,1,0,0,2
1,63,9,10700,1,1
1,21,12,8400,0,1
0,31,9,30000,1,1
1,54,11,19000,0,1
0,39,3,39200,1,2
1,48,9,0,1,1
1,67,13,141800,0,1
0,48,11,39400,0,1
1,37,3,5400,0,2
1,45,11,2500,1,1
0,37,13,110000,1,1
0,59,9,40000,1,1
1,39,13,38230,0,4
1,18,3,5000,0,2
0,25,12,0,0,4
0,41,7,16000,1,2
0,55,16,121970,1,1
1,43,12,40000,0,1
1,32,10,10400,0,1
0,21,10,8000,0,1
1,39,7,28000,0,3
1,29,11,20000,0,1
0,18,7,500,0,2
1,20,11,0,0,1
0,64,12,28500,1,4
0,27,13,33000,1,2
1,60,9,9600,0,1
0,68,16,151800,1,1
0,38,9,10000,0,1
0,35,14,56000,1,1
0,38,11,84500,0,1
0,44,3,12000,0,2
1,79,2,5400,0,3
1,39,12,1e+05,0,1
1,55,9,240,0,1
0,42,9,35900,1,2
1,35,3,6800,1,2
0,43,13,56000,0,1
1,33,12,50000,0,4
0,73,9,32700,1,4
0,39,12,25000,1,4
0,70,13,103000,1,1
0,53,11,75000,1,1
1,74,9,36700,0,1
1,50,13,11000,1,1
1,81,10,8300,0,4
0,76,2,6000,1,4
1,70,9,1300,1,1
1,56,13,1e+05,0,1
0,45,11,42000,1,1
0,29,5,7000,0,2
0,18,10,0,0,1
1,21,11,1000,0,1
0,44,1,13700,1,2
0,44,9,25000,1,1
1,54,11,15000,1,1
0,20,1,7500,0,2
1,51,9,35000,1,1
0,50,3,17800,1,1
1,61,12,21200,0,1
1,57,11,14000,1,1
1,42,13,94000,1,1
0,22,7,0,1,3
1,76,11,41900,0,1
0,39,8,45300,0,1
0,48,4,0,1,2
1,45,11,17200,0,1
1,36,12,44440,1,2
1,93,1,8300,0,1
1,58,11,40000,1,2
1,22,12,23500,1,2
0,66,4,880,0,1
0,75,11,23200,1,1
1,43,5,0,1,2
1,80,13,19700,0,2
0,73,13,14000,1,1
1,62,11,49000,1,1
0,27,9,15000,1,2
1,42,10,5200,0,1
0,47,1,18000,1,2
1,55,12,52000,1,4
0,25,11,13200,1,1
0,43,14,62000,1,1
1,23,11,13400,0,2
1,24,12,9800,0,1
0,19,9,5300,0,1
0,19,9,13000,0,1
0,49,11,82000,1,1
1,31,15,48000,0,1
1,32,11,30000,1,2
0,50,1,30000,0,2
0,48,13,45250,0,1
1,42,16,0,1,3
1,27,13,30000,0,2
1,41,14,-4000,1,1
1,38,3,12000,1,2
1,30,9,17000,0,1
0,32,13,51000,1,2
0,54,13,55000,1,1
1,45,13,0,1,1
1,69,4,5200,1,1
0,34,13,45500,0,4
0,24,9,11300,0,2
1,57,10,3800,0,1
1,60,9,17000,0,3
0,50,12,55000,1,4
1,45,4,4200,0,2
0,30,9,1e+05,1,1
1,22,11,12000,0,3
0,41,12,10600,1,1
1,46,10,7200,1,1
1,54,13,68000,1,1
0,29,7,11600,1,2
0,21,10,5000,0,4
1,38,3,800,1,1
0,34,11,0,1,1
1,65,9,16200,0,1
1,42,13,1300,1,1
0,45,13,7200,0,1
0,60,13,134000,1,1
0,47,12,41200,1,3
1,52,5,9600,0,2
0,44,9,48000,1,1
1,57,5,8700,0,2
1,33,11,9100,0,4
0,35,13,26000,1,4
0,76,11,0,1,1
1,30,11,7000,1,2
1,85,11,22200,0,1
0,27,13,35000,0,1
1,93,9,1400,1,1
1,35,8,8000,0,2
1,26,10,26000,1,2
1,39,5,14200,0,2
0,25,14,60000,0,1
0,42,13,128000,1,1
1,28,13,47000,0,1
0,46,10,13600,0,1
1,28,14,55304,1,1
0,34,3,30000,1,1
1,63,13,32000,0,4
1,53,6,0,1,1
0,76,4,8100,0,4
0,46,14,60300,1,1
1,21,11,12000,0,4
0,18,10,6500,0,4
1,26,11,27000,0,1
1,69,9,8700,1,1
0,41,8,22000,0,2
0,77,14,55600,1,1
1,56,5,0,1,1
0,32,6,10000,1,2
1,34,8,21700,1,2
0,24,4,21600,0,2
1,77,9,11800,1,1
0,27,12,23000,0,2
1,35,12,32000,0,1
0,38,9,51000,0,2
0,41,13,21000,0,3
1,52,13,5000,1,1
1,35,10,0,1,1
0,41,13,79060,0,1
1,60,9,0,1,1
1,41,10,0,1,2
1,32,13,18900,0,1
0,49,9,70000,0,1
0,30,14,73000,0,4
0,44,13,70540,1,1
0,87,10,21100,0,1
1,57,9,18900,1,2
1,28,13,8000,0,2
0,49,9,26000,0,1
0,40,12,46730,1,4
0,27,5,10900,0,2
0,29,9,24000,1,1
0,22,9,11000,0,1
